SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,1628378,22200809,"FEB 06, 2023",CLE @ WAS,W,28,8,16,0.5,3,9,0.333,2,2,1.0,0,6,6,5,1,0,3,1,21,25,1,2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200842,"FEB 10, 2023",CLE @ NOP,W,33,12,21,0.571,3,9,0.333,3,3,1.0,0,5,5,3,1,0,3,0,30,17,1,2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200852,"FEB 11, 2023",CLE vs. CHI,W,39,10,18,0.556,3,7,0.429,6,6,1.0,3,7,10,6,1,2,2,1,29,9,1,2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200858,"FEB 13, 2023",CLE vs. SAS,W,37,16,26,0.615,6,13,0.462,3,4,0.75,1,3,4,5,1,1,2,2,41,17,1,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200875,"FEB 15, 2023",CLE @ PHI,L,42,11,24,0.458,4,11,0.364,7,8,0.875,3,2,5,5,2,1,2,1,33,-1,1,2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200886,"FEB 23, 2023",CLE vs. DEN,L,35,9,22,0.409,2,7,0.286,2,2,1.0,1,2,3,3,4,0,2,3,22,-1,1,2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200896,"FEB 24, 2023",CLE @ ATL,L,32,6,17,0.353,2,10,0.2,5,5,1.0,0,1,1,3,1,0,1,4,19,-15,1,2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200914,"FEB 26, 2023",CLE vs. TOR,W,31,13,21,0.619,8,12,0.667,1,1,1.0,1,5,6,4,3,1,3,4,35,12,1,2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200935,"MAR 01, 2023",CLE @ BOS,L,44,17,32,0.531,4,12,0.333,6,7,0.857,1,3,4,5,0,0,2,4,44,-5,1,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200957,"MAR 04, 2023",CLE vs. DET,W,24,8,17,0.471,2,6,0.333,2,3,0.667,0,3,3,4,2,1,1,0,20,22,1,2023-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200971,"MAR 06, 2023",CLE vs. BOS,W,47,14,34,0.412,4,11,0.364,8,8,1.0,4,7,11,4,0,1,3,2,40,3,1,2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22200987,"MAR 08, 2023",CLE @ MIA,W,34,7,18,0.389,1,7,0.143,3,3,1.0,0,4,4,4,2,0,3,3,18,7,1,2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201000,"MAR 10, 2023",CLE @ MIA,L,43,15,30,0.5,8,15,0.533,4,6,0.667,0,3,3,4,1,0,4,4,42,1,1,2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201015,"MAR 12, 2023",CLE @ CHA,W,33,10,19,0.526,0,6,0.0,3,3,1.0,1,2,3,3,2,0,2,5,23,-13,1,2023-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201035,"MAR 15, 2023",CLE vs. PHI,L,40,9,19,0.474,1,7,0.143,2,3,0.667,1,5,6,3,3,0,1,1,21,-13,1,2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201049,"MAR 17, 2023",CLE vs. WAS,W,26,7,17,0.412,0,6,0.0,6,6,1.0,2,4,6,1,1,0,2,2,20,8,1,2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201079,"MAR 21, 2023",CLE @ BKN,W,37,10,22,0.455,5,9,0.556,6,8,0.75,0,5,5,3,0,0,3,1,31,20,1,2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201094,"MAR 23, 2023",CLE @ BKN,W,33,11,24,0.458,3,9,0.333,6,9,0.667,2,4,6,1,0,1,1,3,31,0,1,2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201117,"MAR 26, 2023",CLE vs. HOU,W,36,8,16,0.5,4,9,0.444,2,2,1.0,2,3,5,1,1,1,1,2,22,24,1,2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201131,"MAR 28, 2023",CLE @ ATL,L,40,15,33,0.455,5,12,0.417,9,9,1.0,1,4,5,5,2,0,2,3,44,4,1,2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201154,"MAR 31, 2023",CLE vs. NYK,L,40,16,23,0.696,6,9,0.667,4,5,0.8,0,4,4,5,0,1,4,5,42,-8,1,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201173,"APR 02, 2023",CLE vs. IND,W,40,14,25,0.56,3,9,0.333,9,12,0.75,0,6,6,1,3,0,5,4,40,16,1,2023-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628378,22201178,"APR 04, 2023",CLE @ ORL,W,41,15,23,0.652,5,9,0.556,8,9,0.889,0,5,5,4,0,1,3,2,43,10,1,2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628378,22300067,"OCT 25, 2023",CLE @ BKN,W,36,11,21,0.524,4,10,0.4,1,1,1.0,2,3,5,6,4,1,0,1,27,7,1,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628378,22300081,"OCT 27, 2023",CLE vs. OKC,L,42,15,27,0.556,4,11,0.364,9,11,0.818,1,7,8,5,3,2,5,1,43,7,1,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628378,22300112,"OCT 31, 2023",CLE vs. NYK,L,29,11,20,0.55,0,3,0.0,4,4,1.0,2,1,3,3,3,0,2,2,26,-11,1,2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628378,22300120,"NOV 01, 2023",CLE @ NYK,W,37,9,22,0.409,6,15,0.4,6,6,1.0,1,5,6,4,1,1,5,5,30,3,1,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
