SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,game_date,mean_sentiment,min_sentiment,max_sentiment,pos_share,neg_share,post_count,avg_delta_days,min_delta_days,max_delta_days,has_sentiment_data
22022,1628973,22200921,"FEB 27, 2023",NYK vs. BOS,W,40,4,12,0.333,0,4,0.0,9,12,0.75,0,4,4,3,1,0,1,0,17,21,1,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200937,"MAR 01, 2023",NYK vs. BKN,W,36,15,18,0.833,5,6,0.833,4,4,1.0,0,5,5,6,0,0,3,2,39,23,1,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200949,"MAR 03, 2023",NYK @ MIA,W,35,9,14,0.643,3,7,0.429,4,6,0.667,0,2,2,8,2,0,1,2,25,-1,1,2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22200997,"MAR 09, 2023",NYK @ SAC,L,19,6,12,0.5,3,5,0.6,4,5,0.8,0,2,2,2,0,0,1,0,19,-12,1,2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22201055,"MAR 18, 2023",NYK vs. DEN,W,32,9,20,0.45,2,5,0.4,4,4,1.0,0,2,2,5,0,0,1,2,24,-5,1,2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22201073,"MAR 20, 2023",NYK vs. MIN,L,37,9,18,0.5,1,3,0.333,4,4,1.0,0,2,2,10,2,0,2,4,23,-8,1,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22201084,"MAR 22, 2023",NYK @ MIA,L,37,10,16,0.625,2,6,0.333,3,5,0.6,1,5,6,6,1,0,5,3,25,-4,1,2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22201138,"MAR 29, 2023",NYK vs. MIA,W,30,5,11,0.455,1,3,0.333,1,1,1.0,0,2,2,3,0,0,3,2,12,9,1,2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22201154,"MAR 31, 2023",NYK @ CLE,W,38,18,32,0.563,7,12,0.583,5,8,0.625,2,2,4,9,0,0,2,1,48,3,1,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22022,1628973,22201168,"APR 02, 2023",NYK vs. WAS,W,39,11,20,0.55,1,3,0.333,4,5,0.8,0,3,3,8,3,0,5,2,27,19,1,2023-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300065,"OCT 25, 2023",NYK vs. BOS,L,33,6,21,0.286,3,8,0.375,0,1,0.0,1,2,3,6,3,0,2,3,15,-9,1,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300079,"OCT 27, 2023",NYK @ ATL,W,33,11,21,0.524,8,12,0.667,1,2,0.5,0,3,3,5,0,0,2,1,31,13,1,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300090,"OCT 28, 2023",NYK @ NOP,L,31,4,14,0.286,1,5,0.2,5,6,0.833,1,3,4,5,0,0,1,2,14,-9,1,2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300112,"OCT 31, 2023",NYK @ CLE,W,34,7,16,0.438,1,3,0.333,4,5,0.8,0,5,5,2,2,0,5,1,19,21,1,2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300120,"NOV 01, 2023",NYK vs. CLE,L,39,8,23,0.348,0,2,0.0,8,9,0.889,1,3,4,4,0,0,1,4,24,-6,1,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300002,"NOV 03, 2023",NYK @ MIL,L,42,17,30,0.567,2,8,0.25,9,11,0.818,2,3,5,4,1,0,4,3,45,2,1,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300151,"NOV 06, 2023",NYK vs. LAC,W,35,2,12,0.167,1,3,0.333,2,2,1.0,2,1,3,6,3,0,4,1,7,-1,1,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300161,"NOV 08, 2023",NYK vs. SAS,W,33,8,19,0.421,5,8,0.625,4,4,1.0,0,2,2,6,0,0,0,2,25,27,1,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300177,"NOV 12, 2023",NYK vs. CHA,W,27,7,12,0.583,2,4,0.5,4,4,1.0,0,1,1,1,1,0,1,2,20,13,1,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300188,"NOV 13, 2023",NYK @ BOS,L,39,10,21,0.476,3,7,0.429,3,5,0.6,0,3,3,4,1,0,2,0,26,-20,1,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300193,"NOV 15, 2023",NYK @ ATL,W,41,8,19,0.421,6,10,0.6,2,2,1.0,0,0,0,8,0,0,3,2,24,8,1,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300028,"NOV 17, 2023",NYK @ WAS,W,34,10,23,0.435,6,10,0.6,6,6,1.0,3,4,7,7,0,0,0,2,32,18,1,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300202,"NOV 18, 2023",NYK @ CHA,W,39,12,21,0.571,4,8,0.5,4,4,1.0,0,4,4,7,0,0,2,2,32,15,1,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
22023,1628973,22300221,"NOV 20, 2023",NYK @ MIN,L,36,7,15,0.467,3,6,0.5,8,8,1.0,0,4,4,6,0,0,1,2,25,-16,1,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,,,False
